client_id,total_spending,avg_transaction,transaction_count,Chip Transaction,Online Transaction,Swipe Transaction,past_3_months_sum,past_6_months_sum,past_9_months_sum,past_3_months_avg,past_6_months_avg,past_9_months_avg,past_3_months_max,past_3_months_min,past_6_months_max,past_6_months_min,past_9_months_max,past_9_months_min,rate_of_change_3m,rate_of_change_6m,rate_of_change_9m,spending_volatility_3m,spending_volatility_6m,spending_volatility_9m,num_unique_merchants,category_diversity,top_5_merchant_categories,avg_time_between_transactions_seconds,spending_consistency_3m,spending_consistency_6m,spending_consistency_9m,chip_transaction_ratio,online_transaction_ratio,swipe_transaction_ratio,absolute_change_3m_vs_6m,absolute_change_6m_vs_9m,growth_rate_3m_vs_6m,growth_rate_6m_vs_9m,proportion_recent_3m_vs_6m,proportion_recent_6m_vs_9m,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio
1941,38198.88,22.208651162790694,1720,1660,42,18,10439.349999999999,20798.84,34004.75,3479.783333333333,3466.4733333333334,3778.3055555555557,4132.13,2927.43,4132.13,2927.43,4852.16,2927.43,2.0887569937777197,5.153885300566011,9.061202027344894,608.542950442558,414.9066870353703,617.0304127048988,94,44,"['Service Stations', 'Miscellaneous Food Stores', 'Grocery Stores, Supermarkets', 'Telecommunication Services', 'Drug Stores and Pharmacies']",15227.958115183246,0.273289426286844,0.5444882153612881,0.8902028017575385,0.9651162790697675,0.02441860465116279,0.010465116279069767,79.85999999999694,7592.93,0.0077088736993806695,0.5749645423904903,0.5019198186052682,0.6116451378116292,38,78,1981,8,Male,2867 Federal Drive,33.14,-95.95,18934.0,38609.0,27463.0,740,3,0.7113108342614416
1942,5643.84,11.49458248472505,491,466,19,6,1416.9300000000003,2938.81,3876.5,472.3100000000001,489.8016666666667,430.72222222222223,610.61,400.79,610.61,400.79,610.61,279.82,1.320515550023747,3.812908403072337,5.348569463323561,119.79475948471311,83.4612150442753,111.49810814289415,36,20,"['Department Stores', 'Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Money Transfer']",53427.06122448979,0.25105779044055115,0.520711076146737,0.6868550490446221,0.9490835030549898,0.038696537678207736,0.012219959266802444,-104.94999999999936,2001.12,-0.06896075906116084,2.134095489980697,0.48214413316954835,0.75810911905069,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,0.0,1.0,0.0,673,3,0.0
1944,34423.840000000004,39.88857473928158,863,493,113,257,9828.59,21656.66,31473.65,3276.1966666666667,3609.443333333333,3497.0722222222225,3593.62,2823.71,4610.39,2823.71,4610.39,2823.71,2.4807363362384947,6.669576549999823,10.146204815650334,402.3331082987505,594.5316750743115,524.6744447459248,107,49,"['Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Money Transfer', 'Tolls and Bridge Fees', 'Cable, Satellite, and Other Pay Television Services']",30394.872389791184,0.28551695569117214,0.6291180763099061,0.9142980562307982,0.5712630359212051,0.13093858632676708,0.29779837775202783,-1999.4799999999996,11839.669999999998,-0.1690453303032532,1.2060387145143263,0.45383683356528665,0.688088607454172,62,65,1957,11,Female,2 Elm Drive,38.95,-84.54,24218.0,49378.0,104480.0,740,4,2.115922070557738
1945,16250.02,37.7030626450116,431,359,30,42,4924.15,10475.970000000001,14945.800000000001,1641.3833333333332,1745.9950000000001,1660.6444444444446,2320.52,1117.9,3201.44,841.85,3201.44,841.85,3.404821540388227,8.371115484390376,12.369532158511495,616.2342786906077,870.0009344994982,702.9034923108419,66,36,"['Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Eating Places and Restaurants', 'Fast Food Restaurants', 'Motion Picture Theaters']",60921.20930232558,0.3030242424317016,0.644674283477805,0.9197404064733459,0.8329466357308585,0.06960556844547564,0.09744779582366589,-627.6700000000019,6006.140000000001,-0.11305661927079802,1.3437065839192992,0.4700423922558006,0.7009306962491135,56,70,1964,2,Female,7728 Oak Drive,34.72,-92.35,14736.0,30042.0,9208.0,727,4,0.3065042274149524
1946,23952.2,28.514523809523812,840,718,64,58,6415.25,14243.53,21516.65,2138.4166666666665,2373.9216666666666,2390.738888888889,2953.2400000000002,1603.93,3368.18,1603.93,3368.18,1603.93,2.999706969755538,7.880393782771068,12.414955764902459,717.0082663633198,671.952045801385,557.1216875253657,86,42,"['Miscellaneous Metals', 'Grocery Stores, Supermarkets', 'Betting (including Lottery Tickets, Casinos)', 'Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services']",31241.048867699643,0.2678355224154775,0.5946647907081605,0.8983162298244003,0.8547619047619047,0.0761904761904762,0.06904761904761905,-1413.0300000000007,6970.41,-0.1805032523108525,0.9583796225003849,0.4503974787148972,0.6619771200442448,76,66,1943,6,Male,9186 Washington Avenue,41.47,-81.67,19524.0,41109.0,21486.0,698,2,0.5226592716923302
1954,110138.42,67.56958282208589,1630,1522,89,19,33497.59,66994.31,98226.93,11165.863333333333,11165.718333333332,10914.103333333333,12111.83,10304.61,12111.83,10304.61,12111.83,9794.86,2.0229344427248073,5.045790373742797,7.8643263560190055,906.5833076630837,660.6131690608844,712.0607327328195,86,44,"['Money Transfer', 'Wholesale Clubs', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Service Stations']",16091.418047882136,0.304140825699152,0.6082737522473992,0.8918498195271005,0.9337423312883436,0.05460122699386503,0.011656441717791411,0.8699999999953434,35761.69,2.5972692251574614e-05,1.1450108892561688,0.5000064930887413,0.6820360770717359,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,23740.0,48406.0,80441.0,683,3,1.6617981241994795
1955,39021.88,36.8826843100189,1058,909,59,90,12483.58,24533.13,35750.729999999996,4161.193333333334,4088.855,3972.303333333333,5148.12,3159.11,5148.12,3159.11,5148.12,2835.07,2.951612954281427,6.765835947466217,10.316709452978843,994.5916189237334,636.0268888262503,730.1827632860144,89,47,"['Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Department Stores', 'Wholesale Clubs', 'Money Transfer']",24770.179754020814,0.3199123158597177,0.6287018974995567,0.9161713889745957,0.8591682419659735,0.055765595463137994,0.08506616257088846,434.02999999999884,13315.530000000006,0.03602043229830154,1.1870212879760387,0.5088457934230162,0.6862273861261016,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,16248.0,28134.0,2081.0,674,2,0.07396744152982157
1956,19140.96,27.902274052478134,686,403,50,233,4651.15,10798.97,16796.42,1550.3833333333332,1799.8283333333331,1866.2688888888888,1786.03,1225.74,2596.55,1225.74,2596.55,1225.74,1.6041835803429954,5.04635420457663,8.404332514011521,290.5538263959584,449.30147818215187,429.72567378632516,82,42,"['Utilities - Electric, Gas, Water, Sanitary', 'Theatrical Producers', 'Miscellaneous Food Stores', 'Grocery Stores, Supermarkets', 'Automotive Service Shops']",38218.335766423355,0.24299460424137556,0.5641812113916961,0.8775118907306634,0.5874635568513119,0.0728862973760933,0.3396501457725947,-1496.67,4801.52,-0.24344727073987205,0.8005935856072166,0.43070311335247713,0.6429328392597947,43,71,1976,8,Female,93 11th Avenue,33.81,-117.97,18330.0,37371.0,3378.0,739,4,0.09039094485028498
1958,21974.71,28.68761096605744,766,613,49,104,7966.95,15014.26,20233.489999999998,2655.65,2502.3766666666666,2248.1655555555553,3131.36,1816.9,3639.36,1406.3,3639.36,1398.0600000000002,3.3849138642743126,7.2636688865650285,10.136270570752378,728.5600895602227,880.5589255164399,825.3384974680255,100,40,"['Insurance Sales, Underwriting', 'Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Grocery Stores, Supermarkets', 'Service Stations']",34154.03921568627,0.3625508596017877,0.6832517926288902,0.9207625493123686,0.8002610966057441,0.0639686684073107,0.13577023498694518,919.6399999999994,9795.030000000002,0.13049518184952835,1.8767193628178882,0.5306255519752555,0.7420499379988327,51,72,1969,2,Male,2994 Tenth Lane,35.05,-78.87,18316.0,37346.0,64030.0,680,5,1.7145075777861083
1959,37733.47,88.78463529411765,425,344,53,28,12824.899999999998,26266.59,35975.43,4274.966666666666,4377.765,3997.27,5679.37,3560.05,5679.37,3526.82,5679.37,2231.53,2.6024494038005077,6.3781519922473,9.105315936573925,1216.3154250577159,978.1739753796357,1090.2557320876601,83,45,"['Legal Services and Attorneys', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops', 'Eating Places and Restaurants']",61260.99056603773,0.3398812778151598,0.6961085211617166,0.9534090026705734,0.8094117647058824,0.12470588235294118,0.06588235294117648,-616.7900000000045,16557.75,-0.045886343160718934,1.7054303088731508,0.4882590393347594,0.730125810865916,46,59,1973,4,Male,8750 Lake Boulevard,41.57,-81.2,25565.0,52130.0,80367.0,701,1,1.5416650680989834
1962,48154.14,49.541296296296295,972,874,69,29,13097.84,28481.23,42856.89,4365.946666666667,4746.871666666667,4761.876666666667,5039.09,3771.2799999999997,5959.23,3614.91,5959.23,3614.91,2.05491117139012,5.642898959059771,8.995846035074297,637.5378337270131,1012.7209104272839,892.8011668759175,105,48,"['Telecommunication Services', 'Eating Places and Restaurants', 'Money Transfer', 'Insurance Sales, Underwriting', 'Grocery Stores, Supermarkets']",26974.541709577756,0.27199821240707445,0.5914596335849835,0.8899938821459588,0.8991769547325102,0.07098765432098765,0.029835390946502057,-2285.5499999999993,14105.57,-0.14857258380630012,0.9812119930493626,0.4598762061891288,0.6645659542724636,34,68,1985,9,Male,2066 Ninth Lane,41.8,-87.92,45307.0,92375.0,156949.0,712,5,1.699041948579161
1963,107537.98,29.357897897897896,3663,947,1438,1278,32232.75,64830.780000000006,97624.28,10744.25,10805.130000000001,10847.142222222223,11365.28,10062.2,11503.24,10062.2,11839.45,10062.2,1.9830582669382624,4.999922260156388,8.034876500078202,653.6795483262392,545.502572239582,616.4229560492089,82,45,"['Taxicabs and Limousines', 'Eating Places and Restaurants', 'Theatrical Producers', 'Fast Food Restaurants', 'Wholesale Clubs']",7166.411796832332,0.2997336382922573,0.6028640299920085,0.9078121050813861,0.2585312585312585,0.3925743925743926,0.3488943488943489,-365.2800000000061,32037.280000000013,-0.011205585122782136,0.9769399423666281,0.4971828196421514,0.6640845904318066,98,69,1921,11,Male,468 Spruce Street,38.35,-121.93,26137.0,33869.0,370.0,821,7,0.010924444181995336
1964,32608.04,37.2237899543379,876,797,46,33,9455.52,20154.6,29771.43,3151.84,3359.1,3307.9366666666665,3917.41,2765.82,3954.4700000000003,2765.82,3954.4700000000003,2605.52,1.4137172264327709,4.1448788868155235,6.599773830158192,663.0109606182992,622.2913545920431,563.1032370267463,107,43,"['Automotive Service Shops', 'Telecommunication Services', 'Theatrical Producers', 'Utilities - Electric, Gas, Water, Sanitary', 'Wholesale Clubs']",29945.82857142857,0.2899751104328871,0.6180868276658149,0.9130088775651649,0.9098173515981736,0.05251141552511415,0.03767123287671233,-1243.5599999999977,10537.769999999997,-0.11623055440280827,1.095763364850995,0.4691494745616386,0.6769778945787958,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,22644.0,38637.0,30595.0,643,4,0.791857545875715
1966,37667.02,18.89965880582037,1993,1907,36,50,11397.7,23451.980000000003,34487.590000000004,3799.2333333333336,3908.663333333334,3831.954444444445,4545.13,3078.3,4545.13,3078.3,4545.13,3078.3,2.702595588474158,6.618484228307834,10.203453204690902,733.733560792563,543.5776965132643,510.3335282712451,73,36,"['Automotive Service Shops', 'Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Telecommunication Services']",13150.210843373494,0.3025909668457978,0.6226130976116508,0.9155911457821725,0.9568489713998997,0.01806322127446061,0.025087807325639738,-656.5800000000017,12416.370000000003,-0.05446862027429278,1.1251185933536978,0.48600160839298,0.6800121434985744,42,68,1977,11,Male,3835 Norfolk Street,36.05,-90.51,15447.0,31499.0,45661.0,782,4,1.4496015746531636
1967,29315.88,35.79472527472527,819,654,61,104,10171.82,17788.35,25934.15,3390.6066666666666,2964.725,2881.5722222222225,3440.02,3345.76,3440.02,2175.89,3440.02,2175.89,2.0040460242643325,4.2534376439734904,6.659138698893103,47.295641800623535,537.1410117557587,485.53713358964063,61,34,"['Telecommunication Services', 'Service Stations', 'Grocery Stores, Supermarkets', 'Money Transfer', 'Eating Places and Restaurants']",31902.32273838631,0.34697303986781225,0.6067820580518135,0.8846451138427365,0.7985347985347986,0.07448107448107448,0.12698412698412698,2555.290000000001,9642.549999999996,0.33549267185975773,1.1837449974219836,0.5718248179285881,0.6859044927248434,55,74,1964,9,Male,3570 North Boulevard,33.64,-117.67,30307.0,61793.0,686.0,767,4,0.011101581085236192
1969,75754.28,49.00018111254851,1546,1328,157,61,23053.28,47508.68,67521.23999999999,7684.426666666666,7918.113333333334,7502.359999999999,8029.4,7275.57,8891.41,7275.57,8891.41,6288.75,2.168587478369392,5.529891128805029,8.280542967767474,380.95370773012917,538.3818496445305,777.9765619702176,129,49,"['Drinking Places (Alcoholic Beverages)', 'Family Clothing Stores', 'Department Stores', 'Wholesale Clubs', 'Discount Stores']",16977.087378640776,0.30431653498653805,0.6271418591794418,0.8913191439480382,0.8589909443725744,0.10155239327296249,0.03945666235446313,-1402.1200000000026,27496.12000000001,-0.05733375859728329,1.3739431636932018,0.48524353865441006,0.7036108934018392,84,65,1935,4,Male,402 El Camino Drive,27.48,-82.57,29583.0,44690.0,2249.0,733,5,0.050324457373014095
1971,30238.65,38.27677215189873,790,610,30,150,9991.31,18472.280000000002,28003.75,3330.4366666666665,3078.7133333333336,3111.527777777778,4407.61,2791.4700000000003,4407.61,2318.25,4407.61,2318.25,2.5782546566722653,5.615601150335038,9.02917023311117,932.8595483422642,764.2713725547142,704.5632799965127,114,47,"['Grocery Stores, Supermarkets', 'Telecommunication Services', 'Service Stations', 'Utilities - Electric, Gas, Water, Sanitary', 'Upholstery and Drapery Stores']",33178.17490494296,0.3304152136421434,0.6108830916724127,0.9260912772230241,0.7721518987341772,0.0379746835443038,0.189873417721519,1510.3399999999965,8940.810000000005,0.17808576141644128,0.9380305451310247,0.5408812555894561,0.6596359416149624,48,66,1971,9,Male,829 Grant Boulevard,43.45,-76.5,20447.0,41690.0,69869.0,763,2,1.6759174862077237
1972,15879.06,19.294119076549208,823,746,46,31,4697.38,9710.52,14557.619999999999,1565.7933333333333,1618.42,1617.5133333333333,1797.17,1136.3200000000002,1857.41,1136.3200000000002,2297.16,1087.65,1.6630798972725054,4.505173225087732,7.253133698813418,372.3068595034659,267.3523845414511,374.8600483180355,139,42,"['Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets', 'Motion Picture Theaters', 'Betting (including Lottery Tickets, Casinos)', 'Eating Places and Restaurants']",31849.70802919708,0.2958222967858299,0.6115299016440521,0.9167809681429505,0.9064398541919806,0.05589307411907655,0.03766707168894289,-315.7600000000002,4863.420000000002,-0.06298647155275938,1.003366961688433,0.4837413444388148,0.6670403541238198,73,68,1946,3,Female,3802 Maple Street,41.47,-81.67,9389.0,13089.0,10928.0,772,4,0.8348995339598135
1973,27005.76,62.08220689655172,435,326,74,35,8768.29,16936.33,24602.4,2922.763333333334,2822.721666666667,2733.6000000000004,3208.29,2720.68,3569.65,2194.48,3602.52,1475.47,2.0881654762407904,4.964924700280349,7.664891593761887,254.2891472975869,507.4137729867673,679.5300625800156,90,43,"['Telecommunication Services', 'Wholesale Clubs', 'Travel Agencies', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops']",60362.35023041475,0.3246822159420806,0.6271376921071654,0.9110056521275463,0.7494252873563219,0.17011494252873563,0.08045977011494253,600.25,9270.260000000002,0.07348764207814851,1.209258459680123,0.517720781302679,0.6884015380613274,58,65,1962,1,Female,501 Grant Lane,34.87,-85.5,15950.0,32520.0,29433.0,731,4,0.9050738007380074
1975,23641.07,35.28517910447761,670,267,319,84,7424.25,13985.55,21179.64,2474.75,2330.9249999999997,2353.293333333333,3118.41,2046.8600000000001,3118.41,1818.84,3535.63,1695.78,2.2865496817147566,5.1910906692401,8.37575365873093,567.4260923679836,450.0662821296435,612.2318697397253,73,40,"['Tolls and Bridge Fees', 'Legal Services and Attorneys', 'Money Transfer', 'Department Stores', 'Utilities - Electric, Gas, Water, Sanitary']",39160.0,0.31404035434944355,0.5915785537625835,0.8958833081582178,0.39850746268656717,0.4761194029850746,0.1253731343283582,862.9500000000007,6791.459999999999,0.13152119244661886,0.9440332272740539,0.530851485998048,0.6603299206218802,53,67,1967,2,Female,8224 Fourth Drive,41.55,-73.03,19114.0,38972.0,44098.0,738,3,1.1315303294673098
1976,61677.57,61.55446107784431,1002,600,330,72,17782.86,38566.3,55648.28,5927.62,6427.716666666667,6183.142222222222,6321.03,5478.9800000000005,7377.93,5478.9800000000005,7377.93,4754.72,2.2456515628821423,6.038956156072845,9.156686098507384,423.7331888110721,739.2190040215867,996.0030480974666,96,54,"['Tolls and Bridge Fees', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Utilities - Electric, Gas, Water, Sanitary']",26154.185814185814,0.2883197246584131,0.6252889016217728,0.9022450138680885,0.5988023952095808,0.32934131736526945,0.0718562874251497,-3000.5800000000017,21484.320000000007,-0.14437359744103961,1.2577183675428736,0.46109842012326824,0.693036694036186,33,69,1986,3,Female,2552 Forest Avenue,39.61,-76.85,27906.0,56897.0,0.0,699,5,0.0
1977,28265.420000000002,29.847328405491027,947,823,60,64,12859.54,19995.45,26114.089999999997,4286.513333333333,3332.5750000000003,2901.565555555555,4652.0,3831.02,4652.0,1650.21,4652.0,1628.93,1.7643035253654344,3.2982480653482376,4.613518916595012,417.8252507129381,1190.0806009132314,1155.513761050805,90,40,"['Insurance Sales, Underwriting', 'Money Transfer', 'Telecommunication Services', 'Grocery Stores, Supermarkets', 'Theatrical Producers']",27718.60465116279,0.45495662190761715,0.7074174026071433,0.9238882705440074,0.8690601900739177,0.06335797254487856,0.0675818373812038,5723.630000000001,13876.810000000005,0.8020883110913677,2.267956604735695,0.6431233105531509,0.7656958369983409,43,69,1976,8,Female,825 Sussex Avenue,41.5,-87.5,28048.0,57185.0,0.0,773,3,0.0
1979,28383.15,69.90923645320197,406,321,43,42,8099.91,16506.52,25402.589999999997,2699.97,2751.0866666666666,2822.5099999999998,3646.9,2082.37,3646.9,1945.64,4489.78,1945.64,1.2210397872165402,3.5261783980915298,5.965529627903149,832.6357047953207,715.7337848017702,876.1405865641656,78,39,"['Insurance Sales, Underwriting', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Service Stations', 'Money Transfer']",64422.81481481482,0.28537741582593895,0.5815605385589689,0.8949883998076322,0.7906403940886699,0.10591133004926108,0.10344827586206896,-306.7000000000007,7610.450000000004,-0.03648319596127336,0.8554845004591924,0.49070973166966747,0.649796733325224,38,68,1982,2,Female,731 Lincoln Boulevard,26.37,-80.1,31706.0,64647.0,58250.0,738,4,0.9010472257026622
